index,accuracy,formatted_address,google_place_id,input_string,latitude,longitude,number_of_results,postcode,status,type
225,ROOFTOP,"285 Cummer Ave, North York, ON M2M 2G1, Canada",ChIJFbKzPB8tK4gRe5EdcgmxezA,"285 Cummer Ave, Toronto, Ontario, Canada",43.7875454,-79.4040568,1,M2M 2G1,OK,street_address
226,ROOFTOP,"600 University Ave, Toronto, ON M5G 1X5, Canada",ChIJzTjmZsg0K4gRK8lh-Z5_NgY,"600 University Ave, Toronto, Ontario, Canada",43.6575221,-79.3899928,1,M5G 1X5,OK,premise
227,,,,"82 Buttonwood Ave - (Kingsway/Ilaaci unit), Toronto, Ontario, Canada",43.690044,-79.5081813,0,M6M 2J5,Manual,
228,ROOFTOP,"82 Buttonwood Ave, York, ON M6M 2J5, Canada",ChIJk65h1dI2K4gRra7OF4SAsl0,"82 Buttonwood Ave, Toronto, Ontario, Canada",43.690044,-79.5081813,1,M6M 2J5,OK,street_address
229,ROOFTOP,"2045 Finch Ave W, North York, ON M3N 1M9, Canada",ChIJb30w8DEwK4gR-fUL_UMaKhA,"2045 Finch Ave W, Toronto, Ontario, Canada",43.7562266,-79.521465,1,M3N 1M9,OK,street_address
230,ROOFTOP,"55 Belmont St, Toronto, ON M5R 1R1, Canada",ChIJFUYOn6g0K4gRGoumA8zlIs8,"55 Belmont St, Toronto, Ontario, Canada",43.6746049,-79.3910664,1,M5R 1R1,OK,street_address
231,ROOFTOP,"4 Teddington Park Ave, Toronto, ON M4N 2C3, Canada",ChIJBW0XbOoyK4gRVuoVRNl9_zs,"4 Teddington Park Ave, Toronto, Ontario, Canada",43.7332368,-79.4038457,1,M4N 2C3,OK,street_address
232,ROOFTOP,"47 Austin Terrace, Toronto, ON M5R 1Y6, Canada",ChIJ-ePc3oI0K4gRuGSxrCixMkM,"47 Austin Terr, Toronto, Ontario, Canada",43.6777229,-79.4156105,1,M5R 1Y6,OK,street_address
233,ROOFTOP,"130 Dunn Ave, Toronto, ON M6K 2R7, Canada",ChIJHYc8iqU1K4gR9aHer8NRj1k,"130 Dunn Ave, Toronto, Ontario, Canada",43.6348034,-79.4327094,1,M6K 2R7,OK,street_address
234,ROOFTOP,"550 Cummer Ave, North York, ON M2K 2M2, Canada",ChIJq-0IkdcsK4gRThG6STww1CA,"550 Cummer Ave, Toronto, Ontario, Canada",43.7934039,-79.390669,1,M2K 2M2,OK,premise
235,ROOFTOP,"1860 Lawrence Ave E, Scarborough, ON M1R 5B1, Canada",ChIJZ0-Vm_fN1IkRMAy0AcMLZ0w,"1860 Lawrence Ave E, Toronto, Ontario, Canada",43.7439584,-79.3024504,1,M1R 5B1,OK,street_address
236,ROOFTOP,"30 The Queensway, Toronto, ON M6R 1B5, Canada",ChIJuVPgpck1K4gRNSC4H4V1O8c,"30 The Queensway, Toronto, Ontario, Canada",43.6405498,-79.4500166,1,M6R 1B5,OK,street_address
237,ROOFTOP,"Sick Kids (The Hospital for Sick Children), 555 University Ave, Toronto, ON M5G 1X8, Canada",ChIJ6Zlovck0K4gRZfVSmGSnW2Q,"555 University Ave, Toronto, Ontario, Canada",43.6570957,-79.3877344,1,M5G 1X8,OK,premise
238,ROOFTOP,"351 Christie St, Toronto, ON M6G, Canada",ChIJmePKR4Y0K4gRNISjA_tz584,"351 Christie St, Toronto, Ontario, Canada",43.673169,-79.4217822,1,M6G,OK,street_address
239,ROOFTOP,"625 Runnymede Rd, Toronto, ON M6S 3A3, Canada",ChIJ7_Vt15k2K4gRMyI_iqlR_cA,"625 Runnymede Rd, Toronto, Ontario, Canada",43.6646809,-79.4812103,1,M6S 3A3,OK,premise
240,ROOFTOP,"550 University Ave, Toronto, ON M5G 2A2, Canada",ChIJJXdy88g0K4gRvc_Yeasm4Q8,"550 University Ave, Toronto, Ontario, Canada",43.6567727,-79.3897928,1,M5G 2A2,OK,premise
241,ROOFTOP,"150 Kilgour Rd, East York, ON M4G 0A2, Canada",ChIJ6Z55aCnN1IkRdlE61SfqRhY,"150 Kilgour Rd, Toronto, Ontario, Canada",43.7182948,-79.3742742,1,M4G 0A2,OK,premise
242,ROOFTOP,"30 The Queensway, Toronto, ON M6R 1B5, Canada",ChIJuVPgpck1K4gRNSC4H4V1O8c,"30 The Queensway, Toronto, Ontario, Canada",43.6405498,-79.4500166,1,M6R 1B5,OK,street_address
243,ROOFTOP,"9 Neilson Rd, Scarborough, ON M1E 4B8, Canada",ChIJDe8jZoPQ1IkR6mjl54sPHQE,"9 Nielson Rd, Toronto, Ontario, Canada",43.7811687,-79.2043244,1,M1E 4B8,OK,street_address
244,ROOFTOP,"47 Austin Terrace, Toronto, ON M5R 1Y6, Canada",ChIJ-ePc3oI0K4gRuGSxrCixMkM,"47 Austin Terrace, Toronto, Ontario, Canada",43.6777229,-79.4156105,1,M5R 1Y6,OK,street_address
245,ROOFTOP,"160 Wellesley St E, Toronto, ON M4Y 1J2, Canada",ChIJ75rq7k3L1IkR6bJMdUfNNPU,"160 Wellesley St E, Toronto, Ontario, Canada",43.6668642,-79.3756625,1,M4Y 1J2,OK,street_address
246,ROOFTOP,"82 Buttonwood Ave, York, ON M6M 2J5, Canada",ChIJk65h1dI2K4gRra7OF4SAsl0,"82 Buttonwood Ave, Toronto, Ontario, Canada",43.690044,-79.5081813,1,M6M 2J5,OK,street_address
247,RANGE_INTERPOLATED,"685 Finch Ave W, Toronto, ON, Canada",EiQ2ODUgRmluY2ggQXZlIFcsIFRvcm9udG8sIE9OLCBDYW5hZGE,"685 Finch Ave W, Toronto, Ontario, Canada",43.7709658,-79.4571202,1,M2R 1P2,OK,street_address
248,ROOFTOP,"420 The East Mall, Etobicoke, ON M9B 3Z9, Canada",ChIJeeHbHSg4K4gREP1qWe5Xqes,"420 The East Mall, Toronto, Ontario, Canada",43.6475946,-79.560458,1,M9B 3Z9,OK,street_address
249,ROOFTOP,"215 Tyrrel Ave, Toronto, ON M6G 4A9, Canada",ChIJm2n4D3w0K4gRSZN5zgJefgY,"215 Tyrrel Ave, Toronto, Ontario, Canada",43.6767854,-79.4303386,1,M6G 4A9,OK,street_address
250,ROOFTOP,"541 Finch Ave W, North York, ON M2R 3Y3, Canada",ChIJd7Ly35ItK4gRuoHR5tUydhE,"541 Finch Ave W, Toronto, Ontario, Canada",43.7708614,-79.4463658,1,M2R 3Y3,OK,street_address
251,ROOFTOP,"285 Cummer Ave, North York, ON M2M 2G1, Canada",ChIJFbKzPB8tK4gRe5EdcgmxezA,"285 Cummer Ave, Toronto, Ontario, Canada",43.7875454,-79.4040568,1,M2M 2G1,OK,street_address
252,ROOFTOP,"3555 Danforth Ave, Scarborough, ON M1L 1E3, Canada",ChIJLx5zoJHO1IkRqSdgqHiKQGM,"3555 Danforth Ave, Toronto, Ontario, Canada",43.6936402,-79.2748453,1,M1L 1E3,OK,premise
253,ROOFTOP,"2075 Bayview Ave, Toronto, ON M4N 3M5, Canada",ChIJ9etNjizN1IkRJNnFZ2HvTLY,"2075 Bayview Ave, Toronto, Ontario, Canada",43.7206484,-79.3780573,1,M4N 3M5,OK,premise
254,ROOFTOP,"33 Christie St, Toronto, ON M6G 3B1, Canada",ChIJ729Lbow0K4gR04C-bBae9G8,"33 Christie St, Toronto, Ontario, Canada",43.6647536,-79.4186853,1,M6G 3B1,OK,street_address
255,ROOFTOP,"155 Millwood Rd, Toronto, ON M4S 1J6, Canada",ChIJG3jDzDkzK4gRrEYZM-XSCUI,"155 Millwood Rd -  (Lawrence & Fisher unit), Toronto, Ontario, Canada",43.6999924,-79.3925394,3,M4S 1J6,OK,street_address
256,ROOFTOP,"40 Playfair Ave, North York, ON M6B 2P9, Canada",ChIJ0-sKBMUzK4gR_b-XSji7oKg,"40 Playfair Ave, Toronto, Ontario, Canada",43.7106322,-79.4564816,1,M6B 2P9,OK,premise
257,ROOFTOP,"3197 Lake Shore Blvd W, Etobicoke, ON M8V 4B7, Canada",ChIJG3EbpjVIK4gRFqAp2XrS_Mo,"3197 Lakeshore Blvd W, Toronto, Ontario, Canada",43.5972081,-79.5184519,1,M8V 4B7,OK,premise
258,ROOFTOP,"130 Midland Ave, Scarborough, ON M1N 4B2, Canada",ChIJf38fcVPO1IkR4TDKJY2ETMs,"130 Midland Ave, Toronto, Ontario, Canada",43.70835,-79.247493,1,M1N 4B2,OK,street_address
259,ROOFTOP,"2075 Bayview Ave, Toronto, ON M4N 3M5, Canada",ChIJ9etNjizN1IkRJNnFZ2HvTLY,"2075 Bayview Ave, Toronto, Ontario, Canada",43.7206484,-79.3780573,1,M4N 3M5,OK,premise
260,ROOFTOP,"92 Island Rd, Scarborough, ON M1C 2P5, Canada",ChIJ665qItvb1IkR4p5Qojqbkzo,"92 Island Rd, Toronto, Ontario, Canada",43.798541,-79.140051,1,M1C 2P5,OK,street_address
261,ROOFTOP,"400 The West Mall, Etobicoke, ON M9C 5S1, Canada",ChIJkV02aiQ4K4gRR5mKy2pK8RA,"400 The West Mall, Toronto, Ontario, Canada",43.6438807,-79.5674558,1,M9C 5S1,OK,premise
262,ROOFTOP,"82 Buttonwood Ave, York, ON M6M 2J5, Canada",ChIJk65h1dI2K4gRra7OF4SAsl0,"82 Buttonwood Ave, Toronto, Ontario, Canada",43.690044,-79.5081813,1,M6M 2J5,OK,street_address
263,ROOFTOP,"40 Old Kingston Rd, Scarborough, ON M1E 3J5, Canada",ChIJk5Ie2GPa1IkRepNByciiWfs,"40 Old Kingston Rd, Toronto, Ontario, Canada",43.7755055,-79.1832016,1,M1E 3J5,OK,premise
264,ROOFTOP,"35 Elm Grove Ave, Toronto, ON M6K 2J2, Canada",ChIJl-ql9qs1K4gR27AiRpuvbn4,"35 Elm Grove Ave, Toronto, Ontario, Canada",43.6403073,-79.4306974,1,M6K 2J2,OK,premise
265,ROOFTOP,"70 Humberline Dr, Etobicoke, ON M9W 7H3, Canada",ChIJJyCD7qU7K4gRD1zYTeXj0ao,"70 Humberline Dr, Toronto, Ontario, Canada",43.7315963,-79.6174424,1,M9W 7H3,OK,premise
266,ROOFTOP,"1195 Queen St E, Toronto, ON M4M 1L6, Canada",ChIJy08DyZzL1IkRayoja-bvlhY,"1195 Queen St E, Toronto, Ontario, Canada",43.6627164,-79.3311089,1,M4M 1L6,OK,street_address
267,ROOFTOP,"14 Cross St, Toronto, ON M6J 1S8, Canada",ChIJl0JrMlQ0K4gRu_IWr7pwWW0,"14 Cross St, Toronto, Ontario, Canada",43.6481122,-79.4284992,2,M6J 1S8,OK,premise
268,ROOFTOP,"55 Belmont St, Toronto, ON M5R 1R1, Canada",ChIJFUYOn6g0K4gRGoumA8zlIs8,"55 Belmont St, Toronto, Ontario, Canada",43.6746049,-79.3910664,1,M5R 1R1,OK,street_address
269,ROOFTOP,"450 Rustic Rd, North York, ON M6L 1W9, Canada",ChIJx2yfe3AxK4gRjbcn6fTg6ns,"450 Rustic Rd, Toronto, Ontario, Canada",43.7174094,-79.4821431,1,M6L 1W9,OK,premise
270,ROOFTOP,"40 Bell Estate Rd, Scarborough, ON M1L 0E2, Canada",ChIJkTyWnWLO1IkRnY9WUigAXPA,"40 Bell Estate Rd, Toronto, Ontario, Canada",43.7057564,-79.2771392,1,M1L 0E2,OK,"establishment,point_of_interest,premise"
271,ROOFTOP,"880 Lawrence Ave E, North York, ON M3C 1P6, Canada",ChIJP1BoeG7N1IkRvcqLB6d-kgs,"880 Lawrence Ave E, Toronto, Ontario, Canada",43.7363644,-79.3488625,1,M3C 1P6,OK,street_address
272,ROOFTOP,"Eaton Building, 200 Elizabeth St, Toronto, ON M5G 2C4, Canada",ChIJM-Vxzsk0K4gR1NpuTfG5Sh0,"200 Elizabeth St, Toronto, Ontario, Canada",43.6590522,-79.387961,1,M5G 2C4,OK,premise
273,ROOFTOP,"3560 Bathurst St, North York, ON M6A 2X8, Canada",ChIJKURLaVoyK4gRbiab7ANPv2E,"3560 Bathurst St, Toronto, Ontario, Canada",43.7300629,-79.43421,1,M6A 2X8,OK,street_address
274,ROOFTOP,"101 Humber College Blvd, Etobicoke, ON M9V 1R8, Canada",ChIJbWz_QFE6K4gRfzLhcFbnoHY,"101 Humber College Blvd, Toronto, Ontario, Canada",43.7289986,-79.5975211,1,M9V 1R8,OK,street_address
275,ROOFTOP,"1001 Queen St W #1, Toronto, ON M6J 1H1, Canada",Ei8xMDAxIFF1ZWVuIFN0IFcgIzEsIFRvcm9udG8sIE9OIE02SiAxSDEsIENhbmFkYQ,"1001 Queen St W - Unit 1-2, Toronto, Ontario, Canada",43.6430754,-79.4173192,1,M6J 1H1,OK,subpremise
276,ROOFTOP,"10 William Morgan Dr, East York, ON M4H 1E7, Canada",ChIJRSEmLfzM1IkRVwJWDzOOmMM,"10 William Morgan Dr, Toronto, Ontario, Canada",43.7092836,-79.3417026,1,M4H 1E7,OK,premise
277,ROOFTOP,"2075 Bayview Ave, Toronto, ON M4N 3M5, Canada",ChIJ9etNjizN1IkRJNnFZ2HvTLY,"2075 Bayview Ave, Toronto, Ontario, Canada",43.7206484,-79.3780573,1,M4N 3M5,OK,premise
278,ROOFTOP,"351 Christie St, Toronto, ON M6G, Canada",ChIJmePKR4Y0K4gRNISjA_tz584,"351 Christie St, Toronto, Ontario, Canada",43.673169,-79.4217822,1,M6G,OK,street_address
279,ROOFTOP,"340 McCowan Rd, Scarborough, ON M1J, Canada",ChIJN1M5btbP1IkRCvdMudsSlDk,"340 McCowan Rd, Toronto, Ontario, Canada",43.7384767,-79.2386391,1,M1J,OK,premise
280,ROOFTOP,"2075 Bayview Ave, Toronto, ON M4N 3M5, Canada",ChIJ9etNjizN1IkRJNnFZ2HvTLY,"2075 Bayview Ave, Toronto, Ontario, Canada",43.7206484,-79.3780573,1,M4N 3M5,OK,premise
281,ROOFTOP,"2339 Dufferin St, York, ON M6E 4Z5, Canada",ChIJg2NeFO0zK4gRqUXclodj1GI,"2339 Dufferin St, Toronto, Ontario, Canada",43.694771,-79.4494602,1,M6E 4Z5,OK,premise
282,ROOFTOP,"30 The Queensway, Toronto, ON M6R 1B5, Canada",ChIJuVPgpck1K4gRNSC4H4V1O8c,"30 The Queensway, Toronto, Ontario, Canada",43.6405498,-79.4500166,1,M6R 1B5,OK,street_address
283,ROOFTOP,"130 Midland Ave, Scarborough, ON M1N 4B2, Canada",ChIJf38fcVPO1IkR4TDKJY2ETMs,"130 Midland Ave, Toronto, Ontario, Canada",43.70835,-79.247493,1,M1N 4B2,OK,street_address
284,,,,"1001 Queen St W - Unit 1-3 LGUB, Toronto, Ontario, Canada",43.6430754,-79.4173192,0,M6J 1H1,Manual,
285,ROOFTOP,"3560 Bathurst St, North York, ON M6A 2X8, Canada",ChIJKURLaVoyK4gRbiab7ANPv2E,"3560 Bathurst St, Toronto, Ontario, Canada",43.7300629,-79.43421,1,M6A 2X8,OK,street_address
286,ROOFTOP,"2075 Bayview Ave, Toronto, ON M4N 3M5, Canada",ChIJ9etNjizN1IkRJNnFZ2HvTLY,"2075 Bayview Ave, Toronto, Ontario, Canada",43.7206484,-79.3780573,1,M4N 3M5,OK,premise
287,ROOFTOP,"55 Belmont St, Toronto, ON M5R 1R1, Canada",ChIJFUYOn6g0K4gRGoumA8zlIs8,"55 Belmont St, Toronto, Ontario, Canada",43.6746049,-79.3910664,1,M5R 1R1,OK,street_address
288,ROOFTOP,"1066 Avenue Rd, Toronto, ON M5N 0A3, Canada",ChIJxR7ZGREzK4gR_ISpOPLISF4,"1066 Avenue Rd, Toronto, Ontario, Canada",43.7058269,-79.4102128,1,M5N 0A3,OK,premise
289,ROOFTOP,"1 Overland Dr, North York, ON M3C 2C3, Canada",ChIJu7qwY23N1IkRZpuKQJunjnI,"1 Overland Dr, Toronto, Ontario, Canada",43.7324815,-79.3467684,1,M3C 2C3,OK,street_address
290,ROOFTOP,"1 Bridgepoint Dr, Toronto, ON M4M 2B5, Canada",ChIJZ7uOzGfL1IkRjPO5erkpawA,"1 Bridgepoint Dr, Toronto, Ontario, Canada",43.6664428,-79.3551541,1,M4M 2B5,OK,street_address
291,ROOFTOP,"541 Finch Ave W, North York, ON M2R 3Y3, Canada",ChIJd7Ly35ItK4gRuoHR5tUydhE,"541 Finch Ave W, Toronto, Ontario, Canada",43.7708614,-79.4463658,1,M2R 3Y3,OK,street_address
292,ROOFTOP,"1140 Bloor St W, Toronto, ON M6H 4E6, Canada",ChIJMTvXtlw0K4gRHCcSxYQ_vqc,"1140 Bloor St W, Toronto, Ontario, Canada",43.6598642,-79.4361232,1,M6H 4E6,OK,street_address
293,ROOFTOP,"551 Conlins Rd, Scarborough, ON M1B 5S1, Canada",ChIJvQmZyhra1IkRp0Ez4Tde6b0,"551 Conlins Rd, Toronto, Ontario, Canada",43.8033127,-79.1886743,1,M1B 5S1,OK,street_address
294,ROOFTOP,"60 Richview Rd, Etobicoke, ON M9A 5E4, Canada",ChIJM6GoEik3K4gRj8mYUBhYk4A,"60 Richview Rd, Toronto, Ontario, Canada",43.684335,-79.518696,1,M9A 5E4,OK,street_address
295,ROOFTOP,"35 Elm Grove Ave, Toronto, ON M6K 2J2, Canada",ChIJl-ql9qs1K4gR27AiRpuvbn4,"35 Elm Grove Ave, Toronto, Ontario, Canada",43.6403073,-79.4306974,1,M6K 2J2,OK,premise
296,ROOFTOP,"101 Humber College Blvd, Etobicoke, ON M9V 1R8, Canada",ChIJbWz_QFE6K4gRfzLhcFbnoHY,"101 Humber College Blvd, Toronto, Ontario, Canada",43.7289986,-79.5975211,1,M9V 1R8,OK,street_address
297,ROOFTOP,"2075 Bayview Ave, Toronto, ON M4N 3M5, Canada",ChIJ9etNjizN1IkRJNnFZ2HvTLY,"2075 Bayview Ave, Toronto, Ontario, Canada",43.7206484,-79.3780573,1,M4N 3M5,OK,premise
298,ROOFTOP,"30 The Queensway, Toronto, ON M6R 1B5, Canada",ChIJuVPgpck1K4gRNSC4H4V1O8c,"30 The Queensway, Toronto, Ontario, Canada",43.6405498,-79.4500166,1,M6R 1B5,OK,street_address
299,ROOFTOP,"9 Neilson Rd, Scarborough, ON M1E 4B8, Canada",ChIJDe8jZoPQ1IkR6mjl54sPHQE,"9 Neilson Rd, Toronto, Ontario, Canada",43.7811687,-79.2043244,1,M1E 4B8,OK,street_address
300,ROOFTOP,"1000 Ellesmere Rd, Scarborough, ON M1P 2W8, Canada",ChIJ14zRHZLR1IkRhW8wAES8ACY,"1000 Ellesmere Rd, Toronto, Ontario, Canada",43.7670757,-79.277839,1,M1P 2W8,OK,street_address
301,ROOFTOP,"2339 Dufferin St, York, ON M6E 4Z5, Canada",ChIJg2NeFO0zK4gRqUXclodj1GI,"2339 Dufferin St, Toronto, Ontario, Canada",43.694771,-79.4494602,1,M6E 4Z5,OK,premise
302,ROOFTOP,"2075 Bayview Ave, Toronto, ON M4N 3M5, Canada",ChIJ9etNjizN1IkRJNnFZ2HvTLY,"2075 Bayview Ave, Toronto, Ontario, Canada",43.7206484,-79.3780573,1,M4N 3M5,OK,premise
303,ROOFTOP,"550 Cummer Ave, North York, ON M2K 2M2, Canada",ChIJq-0IkdcsK4gRThG6STww1CA,"550 Cummer Ave, Toronto, Ontario, Canada",43.7934039,-79.390669,1,M2K 2M2,OK,premise
304,ROOFTOP,"60 Guildwood Pkwy, Scarborough, ON M1E 1N9, Canada",ChIJ7wtXiQjQ1IkRXNyAHJYmmmM,"60 Guildwood Pky, Toronto, Ontario, Canada",43.7468545,-79.2031279,1,M1E 1N9,OK,premise
305,ROOFTOP,"80 Workman Way, Toronto, ON M6J 1H4, Canada",ChIJcwsR8v00K4gRzTxT3hlvGkA,"1001 Queen St W - 80 Workman Way - 3rd Fl, Toronto, Ontario, Canada",43.6436757,-79.4175072,1,M6J 1H4,OK,premise
306,ROOFTOP,"Sick Kids (The Hospital for Sick Children), 555 University Ave, Toronto, ON M5G 1X8, Canada",ChIJ6Zlovck0K4gRZfVSmGSnW2Q,"555 University Ave, Toronto, Ontario, Canada",43.6570957,-79.3877344,1,M5G 1X8,OK,premise
307,ROOFTOP,"250 College St, Toronto, ON M5T 1R8, Canada",ChIJmV3x8sA0K4gRJ2zHJ_8FDjA,"250 College St, Toronto, Ontario, Canada",43.659269,-79.3994776,1,M5T 1R8,OK,premise
308,RANGE_INTERPOLATED,"685 Finch Ave W, Toronto, ON, Canada",EiQ2ODUgRmluY2ggQXZlIFcsIFRvcm9udG8sIE9OLCBDYW5hZGE,"685 Finch Ave W, Toronto, Ontario, Canada",43.7709658,-79.4571202,1,M2R 1P2,OK,street_address
309,ROOFTOP,"2 Buchan Ct, Toronto, ON M2J, Canada",ChIJA77yrcHS1IkRuk7pV_WUmWg,"2 Buchan Crt, Toronto, Ontario, Canada",43.7730386,-79.3600198,1,M2J,OK,premise
310,ROOFTOP,"60 Scottfield Dr, Scarborough, ON M1S 5T7, Canada",ChIJu6y2vC_R1IkROUiOtxMaoM0,"60 Scottfield Dr - 4th Fl, Toronto, Ontario, Canada",43.8090793,-79.2543009,1,M1S 5T7,OK,street_address
311,ROOFTOP,"2075 Bayview Ave, Toronto, ON M4N 3M5, Canada",ChIJ9etNjizN1IkRJNnFZ2HvTLY,"2075 Bayview Ave, Toronto, Ontario, Canada",43.7206484,-79.3780573,1,M4N 3M5,OK,premise
312,ROOFTOP,"2075 Bayview Ave, Toronto, ON M4N 3M5, Canada",ChIJ9etNjizN1IkRJNnFZ2HvTLY,"2075 Bayview Ave, Toronto, Ontario, Canada",43.7206484,-79.3780573,1,M4N 3M5,OK,premise
313,ROOFTOP,"1 Bridgepoint Dr, Toronto, ON M4M 2B5, Canada",ChIJZ7uOzGfL1IkRjPO5erkpawA,"1 Bridgepoint Dr, Toronto, Ontario, Canada",43.6664428,-79.3551541,1,M4M 2B5,OK,street_address
314,ROOFTOP,"148 Markham Rd, Scarborough, ON M1M 2Z8, Canada",ChIJqV038h7Q1IkRAOnkmuZIWIs,"148 Markham Rd, Toronto, Ontario, Canada",43.7407688,-79.2187682,1,M1M 2Z8,OK,premise
315,ROOFTOP,"1860 Lawrence Ave E, Scarborough, ON M1R 5B1, Canada",ChIJZ0-Vm_fN1IkRMAy0AcMLZ0w,"1860 Lawrence Ave E, Toronto, Ontario, Canada",43.7439584,-79.3024504,1,M1R 5B1,OK,street_address
316,ROOFTOP,"3560 Bathurst St, North York, ON M6A 2X8, Canada",ChIJKURLaVoyK4gRbiab7ANPv2E,"3560 Bathurst St, Toronto, Ontario, Canada",43.7300629,-79.43421,1,M6A 2X8,OK,street_address
317,ROOFTOP,"3015 Lawrence Ave E, Scarborough, ON M1P 2V7, Canada",ChIJubZufszR1IkRTRqDiwyv-qI,"3015 Lawrence Ave E, Toronto, Ontario, Canada",43.7546689,-79.2478902,1,M1P 2V7,OK,street_address
318,ROOFTOP,"2075 Bayview Ave, Toronto, ON M4N 3M5, Canada",ChIJ9etNjizN1IkRJNnFZ2HvTLY,"2075 Bayview Ave, Toronto, Ontario, Canada",43.7206484,-79.3780573,1,M4N 3M5,OK,premise
319,ROOFTOP,"1955 Steeles Ave E, North York, ON M2H 3P1, Canada",ChIJNf-OQzbT1IkRvZCSwaNRn_c,"1955 Steeles Ave E, Toronto, Ontario, Canada",43.8077822,-79.3728224,1,M2H 3P1,OK,premise
320,ROOFTOP,"30 Bond St, Toronto, ON M5B 1W8, Canada",ChIJI5p8fTTL1IkR9HDpOqlSZzo,"30 Bond St, Toronto, Ontario, Canada",43.6529213,-79.3773456,1,M5B 1W8,OK,street_address
321,RANGE_INTERPOLATED,"2239 Dufferin St, York, ON M6E 3S2, Canada",EioyMjM5IER1ZmZlcmluIFN0LCBZb3JrLCBPTiBNNkUgM1MyLCBDYW5hZGE,"2239 Dufferin St, Toronto, Ontario, Canada",43.6921889,-79.4487915,1,M6E 3S2,OK,street_address
322,ROOFTOP,"2075 Bayview Ave, Toronto, ON M4N 3M5, Canada",ChIJ9etNjizN1IkRJNnFZ2HvTLY,"2075 Bayview Ave, Toronto, Ontario, Canada",43.7206484,-79.3780573,1,M4N 3M5,OK,premise
323,ROOFTOP,"1925 Steeles Ave E, Thornhill, ON M2H, Canada",ChIJQdWzZTbT1IkRbunvnpxmumc,"1925 Steeles Ave E, Toronto, Ontario, Canada",43.8076512,-79.3737903,1,M2H,OK,premise
324,ROOFTOP,"1 Northwestern Ave, Toronto, ON M6M, Canada",ChIJSbyCaOIzK4gRFktV5MJ_fk0,"1 Northwestern Ave, Toronto, Ontario, Canada",43.698206,-79.4697775,1,M6M,OK,street_address
325,ROOFTOP,"82 Buttonwood Ave, York, ON M6M 2J5, Canada",ChIJk65h1dI2K4gRra7OF4SAsl0,"82 Buttonwood Ave, Toronto, Ontario, Canada",43.690044,-79.5081813,1,M6M 2J5,OK,street_address
326,ROOFTOP,"1 Northwestern Ave, Toronto, ON M6M, Canada",ChIJSbyCaOIzK4gRFktV5MJ_fk0,"1 Northwestern Ave, Toronto, Ontario, Canada",43.698206,-79.4697775,1,M6M,OK,street_address
327,ROOFTOP,"2030 McNicoll Ave, Scarborough, ON M1V 5P4, Canada",ChIJDzsAufrT1IkRk2ukVhgoieY,"2030 McNicoll Ave, Toronto, Ontario, Canada",43.8130047,-79.3000558,1,M1V 5P4,OK,street_address
328,ROOFTOP,"2920 Lawrence Ave E, Scarborough, ON M1P 2T8, Canada",ChIJRQoGuM7R1IkRlS1Gfrl7uXo,"2920 Lawrence Ave E, Toronto, Ontario, Canada",43.7549294,-79.2518362,1,M1P 2T8,OK,premise
329,ROOFTOP,"148 Markham Rd, Scarborough, ON M1M 2Z8, Canada",ChIJqV038h7Q1IkRAOnkmuZIWIs,"148 Markham Rd, Toronto, Ontario, Canada",43.7407688,-79.2187682,1,M1M 2Z8,OK,premise
330,ROOFTOP,"2075 Bayview Ave, Toronto, ON M4N 3M5, Canada",ChIJ9etNjizN1IkRJNnFZ2HvTLY,"2075 Bayview Ave, Toronto, Ontario, Canada",43.7206484,-79.3780573,1,M4N 3M5,OK,premise
331,ROOFTOP,"914 Bathurst St, Toronto, ON M5R 3G5, Canada",ChIJPYf6tZE0K4gRc96ZbEc3MV8,"914 Bathurst St, Toronto, Ontario, Canada",43.6682935,-79.4127583,1,M5R 3G5,OK,street_address
332,ROOFTOP,"3015 Lawrence Ave E, Scarborough, ON M1P 2V7, Canada",ChIJubZufszR1IkRTRqDiwyv-qI,"3015 Lawrence Ave E, Toronto, Ontario, Canada",43.7546689,-79.2478902,1,M1P 2V7,OK,street_address
333,ROOFTOP,"Sick Kids (The Hospital for Sick Children), 555 University Ave, Toronto, ON M5G 1X8, Canada",ChIJ6Zlovck0K4gRZfVSmGSnW2Q,"555 University Ave, Toronto, Ontario, Canada",43.6570957,-79.3877344,1,M5G 1X8,OK,premise
334,ROOFTOP,"102 Craiglee Dr, Scarborough, ON M1N 2M8, Canada",ChIJhWtf4VbO1IkRizZpemVw5Qk,"102 Craiglee Dr, Toronto, Ontario, Canada",43.7068564,-79.2532899,1,M1N 2M8,OK,street_address
335,ROOFTOP,"1020 McNicoll Ave, Scarborough, ON M1W 2J6, Canada",ChIJC67mmwrT1IkReOCrONUFjcU,"1020 McNicoll Ave, Toronto, Ontario, Canada",43.8057618,-79.33598,1,M1W 2J6,OK,street_address
336,ROOFTOP,"795 Eglinton Ave E, East York, ON M4G 2L1, Canada",ChIJ6_lMitjM1IkRyypO_Hp7nPw,"795 Eglinton Ave E, Toronto, Ontario, Canada",43.7131213,-79.3661381,1,M4G 2L1,OK,premise
337,ROOFTOP,"3015 Lawrence Ave E, Scarborough, ON M1P 2V7, Canada",ChIJubZufszR1IkRTRqDiwyv-qI,"3015 Lawrence Ave E, Toronto, Ontario, Canada",43.7546689,-79.2478902,1,M1P 2V7,OK,street_address
